"c.1..300...n_samples.."	"unlist.list_of_samples."
11824	1.6779717317073e-06
11825	2.75865931410284e-09
11826	5.16889136150515e-07
11827	3.44737022668683e-09
11828	3.13594780811503e-11
11829	1.21635204864298e-08
11830	3.45939380651283e-14
11831	6.12149842048101e-15
11832	6.08546557053401e-13
11833	8.07235526190519e-17
11834	1.97216259974739e-16
11835	7.85352046438292e-15
11836	6.48287509525201e-11
11837	2.483681343463e-10
11838	2.47866827581846e-09
11839	2.46825204318499e-09
11840	2.91960841495306e-08
11841	9.31443305972953e-07
11842	3.2428427679788e-07
11843	6.92971308207615e-06
11844	9.93440996225539e-06
11845	0.000387784619624027
11846	0.00347901249919086
11847	0.0094451846419674
11848	0.00319495861756015
11849	0.0261831248210888
11850	0.415156831424829
11851	0.99
11852	0.99
11853	0.99
11854	0.865314532788891
11855	0.0219727108736857
11856	0.99
11857	0.99
11858	0.99
11859	0.99
11860	0.230784364177702
11861	0.99
11862	0.99
11863	0.878781287400719
11864	0.99
11865	0.99
11866	0.418558254587243
11867	0.264993165709395
11868	0.99
11869	0.99
11870	0.0765786608375855
11871	0.99
11872	0.0110687373416553
11873	0.127599556238387
11874	0.99
11875	0.0134131831554731
11876	0.00439507409442658
11877	0.207893155056922
11878	0.271427840372317
11879	0.00116851900359968
11880	0.221652599854036
11881	0.99
11882	0.0113223816791048
11883	0.114737733927347
11884	0.791411435403739
11885	0.0397254449231137
11886	0.0254628267119084
11887	0.99
11888	0.0666752168395656
11889	0.383016900591212
11890	0.197740032641541
11891	0.0907226171178413
11892	0.82964789625587
11893	0.99
11894	0.109001449053504
11895	0.99
11896	0.284641076451394
11897	0.542939588646903
11898	0.99
11899	0.0789124111398429
11900	0.99
11901	0.99
11902	0.208964289601232
11903	0.99
11904	0.99
11905	0.556938639460046
11906	0.99
11907	0.99
11908	0.99
11909	0.99
11910	0.99
11911	0.99
11912	0.99
11913	0.99
11914	0.99
11915	0.99
11916	0.290265813417095
11917	0.99
11918	0.99
11919	0.99
11920	0.99
11921	0.99
11922	0.99
11923	0.99
11924	0.99
11925	0.154990313061527
11926	0.99
11927	0.99
11928	0.236043453084555
11929	0.99
11930	0.99
11931	0.608418028824562
11932	0.038132875092528
11933	0.99
11934	0.140923398849046
11935	0.99
11936	0.741497841771732
11937	0.280969139018656
11938	0.99
11939	0.99
11940	0.0487293547091821
11941	0.208539143023364
11942	0.99
11943	0.347039086866326
11944	0.99
11945	0.99
11946	0.0315409885517437
11947	0.99
11948	0.99
11949	0.223095950349572
11950	0.99
11951	0.544597555732202
11952	0.99
11953	0.99
11954	0.138438126690775
11955	0.99
11956	0.99
11957	0.99
11958	0.99
11959	0.109261263082474
11960	0.99
11961	0.99
11962	0.365335374283047
11963	0.0361839119540959
11964	0.485947760355944
11965	0.0132944165265801
11966	0.0350184511919692
11967	0.800727938578764
11968	0.503122456842741
11969	0.99
11970	0.99
11971	0.99
11972	0.0257865129367825
11973	0.99
11974	0.99
11975	0.227972950119539
11976	0.99
11977	0.823374515046691
11978	0.425124963346078
11979	0.99
11980	0.959641072756413
11981	0.432529543903779
11982	0.0439781274468602
11983	0.0563598965160392
11984	0.380189606333852
11985	0.700569572457549
11986	0.0265601002643629
11987	0.99
11988	0.99
11989	0.0369071955123647
11990	0.99
11991	0.99
11992	0.280167626000896
11993	0.99
11994	0.99
11995	0.0298090209079968
11996	0.99
11997	0.670359638844502
11998	0.94008854470984
11999	0.99
12000	0.249122006169897
12001	0.412745312598087
12002	0.99
12003	0.99
12004	0.900476536085129
12005	0.99
12006	0.99
12007	0.296934326677565
12008	0.99
12009	0.99
12010	0.99
12011	0.99
12012	0.99
12013	0.0285437175447787
12014	0.99
12015	0.0912542653760872
12016	0.15173817198278
12017	0.0803711514073897
12018	0.03446098447502
12019	0.051250869543586
12020	0.135736952819306
12021	0.0405743307086417
12022	0.00204992911798878
12023	0.27650593788135
12024	0.104185066200265
12025	0.173718642459257
12026	0.100927457784014
12027	0.99
12028	0.99
12029	0.251771971829023
12030	0.561286896874875
12031	0.99
12032	0.204847152938313
12033	0.581559098312368
12034	0.99
12035	0.370255479773193
12036	0.0770855297059237
12037	0.28705137670533
12038	0.99
12039	0.647013317817374
12040	0.260425465825549
12041	0.341637279723011
12042	0.99
12043	0.0212406745772452
12044	0.858632907687916
12045	0.99
12046	0.0246319067231252
12047	0.99
12048	0.99
12049	0.0180176454129884
12050	0.99
12051	0.99
12052	0.0609859299032948
12053	0.99
12054	0.99
12055	0.2249344991059
12056	0.99
12057	0.99
12058	0.99
12059	0.99
12060	0.99
12061	0.99
12062	0.99
12063	0.99
12064	0.99
12065	0.749566512113984
12066	0.380360866646355
12067	0.99
12068	0.232180565576373
12069	0.0588536699924746
12070	0.99
12071	0.99
12072	0.0886074791735361
12073	0.99
12074	0.919909955353233
12075	0.042772151607627
12076	0.99
12077	0.99
12078	0.11115562262514
12079	0.99
12080	0.99
12081	0.332289783738242
12082	0.99
12083	0.99
12084	0.0848033204534628
12085	0.99
12086	0.99
12087	0.99
12088	0.99
12089	0.759985926590128
12090	0.99
12091	0.99
12092	0.99
12093	0.99
12094	0.99
12095	0.99
12096	0.99
12097	0.0679974853512944
12098	0.99
12099	0.65244240989452
12100	0.0119139530276509
12101	0.99
12102	0.0399433867026848
12103	0.00654022407189179
12104	0.99
12105	0.122415766639203
12106	0.025666029640002
12107	0.99
12108	0.0691501577172358
12109	0.15600727365475
12110	0.99
12111	0.99
12112	0.99
12113	0.99
12114	0.99
12115	0.99
12116	0.99
12117	0.99
12118	0.99
12119	0.99
12120	0.99
12121	0.591161683178252
12122	0.99
12123	0.99
12124	0.99
12125	0.99
12126	0.99
12127	0.99
12128	0.0637415411355922
12129	0.99
12130	0.760635962459576
12131	0.99
12132	0.0845518605811065
12133	0.750703853228112
12134	0.0594712399942249
12135	0.153287313380132
12136	0.532980969809581
12137	0.287372634387803
12138	0.149563475427205
12139	0.99
12140	0.99
12141	0.776082911853433
12142	0.244999737928773
12143	0.99
12144	0.99
12145	0.536628052920916
12146	0.99
12147	0.294782498141845
12148	0.571004211484945
12149	0.99
12150	0.99
12151	0.193646005927921
12152	0.99
12153	0.99
12154	0.0291979052791559
12155	0.99
12156	0.126861446079774
12157	0.970213977919356
12158	0.99
12159	0.99
12160	0.0362253413991706
12161	0.99
12162	0.340778449199769
12163	5.23073597518599e-05
12164	0.241900796892105
12165	0.000257882113425396
12166	9.38832612139229e-06
12167	7.92763143522861e-06
12168	1.13602764370026e-05
12169	3.61137186927805e-07
12170	2.29550045327976e-07
12171	5.40026223367575e-07
12172	4.77954497738022e-10
12173	7.72061337078643e-11
12174	1.41978834955684e-08
12175	2.30306265758207e-14
12176	5.16487758107992e-17
12177	3.36063154415752e-13
12178	4.15503899410652e-09
12179	4.95220414150666e-12
12180	9.78461246747326e-09
12181	3.35600468988548e-08
12182	2.01046880724802e-11
12183	2.5032963201322e-07
12184	9.44444990443316e-08
12185	2.05362560179063e-09
12186	9.14432106916763e-07
12187	1.88109793599733e-08
12188	1.054985398023e-08
12189	4.31247630854535e-08
12190	1.78001902268227e-07
12191	9.7111400546048e-06
12192	5.61023055646614e-07
12193	0.00763960830389528
12194	0.0437177887761906
12195	0.00167041822529083
12196	0.0624898247989308
12197	0.0850678753279643
12198	0.389720547274711
12199	0.00401080236616546
12200	0.0237774205773223
12201	0.000992531852896192
12202	0.016891677083702
12203	0.166798648899775
12204	0.106044290493812
12205	0.228770040515082
12206	0.905258792959207
12207	0.603077630292651
12208	0.99
12209	0.416438676016448
12210	0.882972938194497
12211	0.383402542818978
12212	0.99
12213	0.99
12214	0.137596095542451
12215	0.502415401110368
12216	0.99
12217	0.576220791668906
12218	0.99
12219	0.99
12220	0.99
12221	0.99
12222	0.99
12223	0.22331557275942
12224	0.99
12225	0.36817598617571
12226	0.380823210680096
12227	0.99
12228	0.311287745041033
12229	0.0751683992714108
12230	0.775226819296815
12231	0.0960145149626836
12232	0.99
12233	0.99
12234	0.99
12235	0.99
12236	0.99
12237	0.738979411929473
12238	0.554271025005883
12239	0.99
12240	0.99
12241	0.99
12242	0.99
12243	0.350515027700874
12244	0.99
12245	0.99
12246	0.99
12247	0.99
12248	0.99
12249	0.99
12250	0.99
12251	0.99
12252	0.99
12253	0.99
12254	0.99
12255	0.99
12256	0.99
12257	0.99
12258	0.99
12259	0.883068091083869
12260	0.99
12261	0.99
12262	0.99
12263	0.99
12264	0.18783195352012
12265	0.99
12266	0.99
12267	0.99
12268	0.99
12269	0.99
12270	0.00112840971181765
12271	0.84194805907913
12272	0.593479913310331
12273	0.26448808170408
12274	0.499065124596948
12275	0.415652197359031
12276	0.129596925865476
12277	0.99
12278	0.99
12279	0.172363247614715
12280	0.99
12281	0.99
12282	0.267194142792856
12283	0.99
12284	0.99
12285	0.681707198164017
12286	0.99
12287	0.875008573398653
12288	0.99
12289	0.99
12290	0.818455720633567
12291	0.135981571108164
12292	0.99
12293	0.127889648908
12294	0.99
12295	0.99
12296	0.0709907288588501
12297	0.99
12298	0.99
12299	0.189001098394868
12300	0.99
12301	0.890960160013284
12302	0.650923916637383
12303	0.99
12304	0.99
12305	0.99
12306	0.99
12307	0.99
12308	0.99
12309	0.99
12310	0.432839468410077
12311	0.0541973957853326
12312	0.99
12313	0.341246603412275
12314	0.416946256080057
12315	0.157373338653905
12316	0.243145100916818
12317	0.103081760330068
12318	0.99
12319	0.0588649012872055
12320	0.00823410054724056
12321	0.0421000772873727
12322	0.572340839543279
12323	0.0950612837744245
12324	0.0295224462977275
12325	0.99
12326	0.99
12327	0.241724379439653
12328	0.99
12329	0.99
12330	0.750992704056107
12331	0.731343885160093
12332	0.99
12333	0.99
12334	0.481998129745386
12335	0.99
12336	0.99
12337	0.99
12338	0.99
12339	0.99
12340	0.99
12341	0.99
12342	0.99
12343	0.111235228979498
12344	0.130528533457895
12345	0.0517609727058099
12346	0.99
12347	0.0710872748356696
12348	0.283510596839259
12349	0.99
12350	0.284090241880728
12351	0.99
12352	0.99
12353	0.99
12354	0.99
12355	0.99
12356	0.243408255576359
12357	0.99
12358	0.99
12359	0.926237843428606
12360	0.99
12361	0.87032387739039
12362	0.99
12363	0.99
12364	0.614392522523314
12365	0.99
12366	0.99
12367	0.194171446504783
12368	0.201664035384836
12369	0.99
12370	0.712328729162487
12371	0.99
12372	0.99
12373	0.991728732195928
12374	0.99
12375	0.99
12376	0.99
12377	0.99
12378	0.99
12379	0.042783868288754
12380	0.173104551281482
12381	0.99
12382	0.0235634515918159
12383	0.103042283804039
12384	0.99
12385	0.112082463981834
12386	0.99
12387	0.99
12388	0.99
12389	0.99
12390	0.99
12391	0.0391900490605268
12392	0.99
12393	0.712926533629005
12394	0.0522718848845868
12395	0.484961874302201
12396	0.99
12397	0.0868921865469681
12398	0.193748938872127
12399	0.408470205129758
12400	0.0158718225512198
12401	0.354939342979176
12402	0.14005358850145
12403	0.168997998030329
12404	0.312625188241162
12405	0.0344375890069908
12406	0.866941740931238
12407	0.418547850397312
12408	0.166356861416291
12409	0.99
12410	0.99
12411	0.99
12412	0.0815078527931228
12413	0.99
12414	0.99
12415	0.210213232488991
12416	0.99
12417	0.99
12418	0.99
12419	0.99
12420	0.99
12421	0.176790648979467
12422	0.99
12423	0.99
12424	0.219714157067206
12425	0.99
12426	0.99
12427	0.184335476951272
12428	0.220037402565635
12429	0.210269887982653
12430	0.0215344826997469
12431	0.0646447758736832
12432	0.0407246084433862
12433	0.877302524891284
12434	0.0617718173778049
12435	0.0761100846670792
12436	0.99
12437	0.328916061598635
12438	0.99
12439	0.365510685300034
12440	0.318268480934573
12441	0.99
12442	0.557412968378008
12443	0.821861413680416
12444	0.0350781453409422
12445	0.0745107800566441
12446	0.99
12447	0.131520071149017
12448	0.99
12449	0.99
12450	0.418305102666209
12451	0.131265824349783
12452	0.99
12453	0.99
12454	0.0404514371705779
12455	0.240086447467844
12456	0.0315536123663439
12457	0.085712285035254
12458	0.99
12459	0.953835038420355
12460	0.0123197687798965
12461	0.000554753565519841
12462	0.416068349185751
12463	0.000510938167614318
12464	6.40921408442993e-05
12465	0.00022167548200602
12466	3.13428188842343e-06
12467	3.48634854564574e-05
12468	1.92845820089257e-07
12469	2.80989303974857e-08
12470	3.02246103902199e-07
12471	7.72635156579522e-10
12472	8.36344245693845e-10
12473	4.91763145320793e-09
12474	1.86461296604412e-11
12475	1.40370126032875e-14
12476	1.57801844013267e-13
12477	1.20071206727197e-17
12478	6.56521973540418e-11
12479	1.92872518390659e-09
12480	1.36638233797842e-10
12481	2.33253575187417e-09
12482	1.7022077958692e-08
12483	6.19244353369559e-09
12484	2.08052863555928e-08
12485	3.04090703315338e-07
12486	4.26093946345763e-07
12487	7.91619808783247e-09
12488	2.86869121885901e-09
12489	4.11478188417602e-08
12490	1.36014325070385e-06
12491	6.35299019215146e-06
12492	1.93003400388487e-06
12493	0.00210937550570454
12494	0.0109739273921511
12495	0.00155293602605892
12496	0.99
12497	0.016088248810306
12498	0.0298704018755356
12499	0.0617523109545488
12500	0.00690266054721904
12501	0.000592084785689002
12502	0.608659280111232
12503	0.00954478070648342
12504	0.0029559715569687
12505	0.99
12506	0.0127449481034886
12507	0.0238385964719237
12508	0.0321722785299153
12509	0.236626312483195
12510	0.0118654314513669
12511	0.0946438044175204
12512	0.99
12513	0.000986395393184831
12514	0.235768483241797
12515	0.108025280273483
12516	0.00298199171208422
12517	0.160623297423451
12518	0.373827439688467
12519	0.159436634405171
12520	0.99
12521	0.99
12522	0.055188084030591
12523	0.0048947428820949
12524	0.191140052216092
12525	0.0121173704327796
12526	0.115129944623859
12527	0.881891326800508
12528	0.580848557953348
12529	0.54348667202517
12530	0.352108186772548
12531	0.277185955049492
12532	0.99
12533	0.99
12534	0.99
12535	0.99
12536	0.99
12537	0.99
12538	0.204392936230016
12539	0.99
12540	0.99
12541	0.99
12542	0.99
12543	0.99
12544	0.602841765059476
12545	0.99
12546	0.99
12547	0.607043087147441
12548	0.99
12549	0.99
12550	0.048323881360749
12551	0.99
12552	0.148006394932096
12553	0.155308147813246
12554	0.99
12555	0.99
12556	0.161296594158498
12557	0.99
12558	0.99
12559	0.709124672559653
12560	0.99
12561	0.99
12562	0.99
12563	0.99
12564	0.99
12565	0.99
12566	0.858907303300304
12567	0.99
12568	0.99
12569	0.153087604757445
12570	0.0900128746519844
12571	0.99
12572	0.47273922796324
12573	0.0703493088970297
12574	0.828041467857907
12575	0.554881979494176
12576	0.206508824575963
12577	0.99
12578	0.0541739996194025
12579	0.0812863840532563
12580	0.99
12581	0.99
12582	0.138126525825046
12583	0.99
12584	0.329214356489376
12585	0.99
12586	0.99
12587	0.0871176633538582
12588	0.99
12589	0.324687395229714
12590	0.108567743582826
12591	0.99
12592	0.0535431576068098
12593	0.99
12594	0.730765798261769
12595	0.99
12596	0.99
12597	0.538351919605258
12598	0.99
12599	0.99
12600	0.99
12601	0.99
12602	0.455630957374457
12603	0.147442881817274
12604	0.99
12605	0.99
12606	0.349781124765702
12607	0.377744946112323
12608	0.99
12609	0.99
12610	0.99
12611	0.99
12612	0.99
12613	0.332649760847401
12614	0.99
12615	0.99
12616	0.0476619081992547
12617	0.99
12618	0.99
12619	0.00251831806109911
12620	0.99
12621	0.99
12622	0.023271178973048
12623	0.396457281942714
12624	0.592996033451621
12625	0.662509677910016
12626	0.389443223935965
12627	0.0926036125696585
12628	0.219182197093132
12629	0.065030480011055
12630	0.890328403283209
12631	0.100818613482833
12632	0.024021329628287
12633	0.983784681496793
12634	0.483967125943853
12635	0.27419808857193
12636	0.99
12637	0.796372770104324
12638	0.564105357342556
12639	0.99
12640	0.2613945920216
12641	0.22139773763176
12642	0.99
12643	0.99
12644	0.690016128947089
12645	0.99
12646	0.99
12647	0.99
12648	0.99
12649	0.99
12650	0.99
12651	0.99
12652	0.388457643683084
12653	0.99
12654	0.99
12655	0.99
12656	0.99
12657	0.99
12658	0.99
12659	0.99
12660	0.99
12661	0.99
12662	0.99
12663	0.0481332449535348
12664	0.99
12665	0.555025054902567
12666	0.197969949363499
12667	0.99
12668	0.99
12669	0.133823894872633
12670	0.99
12671	0.99
12672	0.99
12673	0.99
12674	0.99
12675	0.433991617922954
12676	0.99
12677	0.99
12678	0.389257710178785
12679	0.99
12680	0.99
12681	0.99
12682	0.99
12683	0.486542289253042
12684	0.99
12685	0.99
12686	0.99
12687	0.99
12688	0.99
12689	0.99
12690	0.99
12691	0.99
12692	0.99
12693	0.99
12694	0.129399197035965
12695	0.99
12696	0.99
12697	0.182191615501037
12698	0.99
12699	0.0734721060435148
12700	0.0102948878988373
12701	0.012138184383134
12702	0.00615868505550448
12703	0.00220530246439405
12704	0.99
12705	0.0537856556102804
12706	0.0195798096616734
12707	0.99
12708	0.163948937257416
12709	0.468463038330125
12710	0.99
12711	0.157045183508829
12712	0.258432490157573
12713	0.99
12714	0.256764443666739
12715	0.99
12716	0.99
12717	0.99
12718	0.99
12719	0.99
12720	0.99
12721	0.281853601219798
12722	0.830516995268947
12723	0.99
12724	0.380795578504177
12725	0.0987686653663964
12726	0.99
12727	0.423433329327799
12728	0.275413478406724
12729	0.99
12730	0.055078010353771
12731	0.531929360391428
12732	0.744817158131331
12733	0.0581229149099354
12734	0.695418790910724
12735	0.99
12736	0.99
12737	0.153928287541357
12738	0.321549690770412
12739	0.231079648902055
12740	0.99
12741	0.99
12742	0.99
12743	0.99
12744	0.99
12745	0.99
12746	0.465795847779802
12747	0.99
12748	0.219563326570784
12749	0.408617482360431
12750	0.99
12751	0.99
12752	0.99
12753	0.99
12754	0.99
12755	0.99
12756	0.543260609215326
12757	0.99
12758	0.99
12759	0.99
12760	0.661419359945218
12761	0.00993404369428642
12762	0.00429856751909818
12763	0.001201606150686
12764	0.000380489174871292
12765	0.00153268558955059
12766	5.32679490734672e-05
12767	3.74551489894173e-05
12768	4.97355847944373e-06
12769	2.86784095831573e-07
12770	1.45993921549292e-07
12771	6.36213535910981e-06
12772	1.27101715179863e-08
12773	2.46120159065683e-10
12774	8.43188980922764e-12
12775	9.02496235855298e-15
12776	1.18065488810755e-15
12777	2.92952307012161e-16
12778	7.33658584339478e-09
12779	2.24717715494263e-11
12780	1.17509368084414e-11
12781	1.18309015094948e-08
12782	7.33535420210618e-10
12783	9.20325375074137e-10
12784	2.53259467938126e-08
12785	3.65300316025135e-08
12786	6.46529162544783e-10
12787	3.57852552913747e-08
12788	3.84844518053226e-10
12789	1.19767237005601e-08
12790	5.93988975786302e-07
12791	1.75962835723828e-07
12792	2.48153119624541e-06
12793	0.0018685496158192
12794	0.000516901890428341
12795	0.00288848817106248
12796	0.254947772008452
12797	0.0312114739608877
12798	0.99
12799	0.247238637362335
12800	0.00020259667169814
12801	0.99
12802	0.773480126325651
12803	0.0119396533272403
12804	0.99
12805	0.99
12806	0.99
12807	0.99
12808	0.99
12809	0.99
12810	0.99
12811	0.99
12812	0.841233332172289
12813	0.501499536853847
12814	0.99
12815	0.99
12816	0.99
12817	0.99
12818	0.99
12819	0.602449072666261
12820	0.99
12821	0.076429407822973
12822	0.99
12823	0.99
12824	0.0941894006826738
12825	0.99
12826	0.99
12827	0.99
12828	0.496350894384696
12829	0.99
12830	0.99
12831	0.249538673253342
12832	0.99
12833	0.29246077723674
12834	0.0156493334832101
12835	0.99
12836	0.99
12837	0.99
12838	0.99
12839	0.99
12840	0.99
12841	0.99
12842	0.99
12843	0.99
12844	0.99
12845	0.99
12846	0.99
12847	0.99
12848	0.99
12849	0.99
12850	0.99
12851	0.99
12852	0.99
12853	0.99
12854	0.99
12855	0.99
12856	0.99
12857	0.99
12858	0.99
12859	0.99
12860	0.99
12861	0.99
12862	0.99
12863	0.99
12864	0.99
12865	0.99
12866	0.115812515400155
12867	0.99
12868	0.116267324470133
12869	0.99
12870	0.99
12871	0.221048764411039
12872	0.99
12873	0.454436405337832
12874	0.0750855673964418
12875	0.0595940882944337
12876	0.119630807764811
12877	0.0826204115225562
12878	0.0868982649124475
12879	0.658736197455711
12880	0.99
12881	0.532721246818745
12882	0.99
12883	0.00795562720505323
12884	0.436802486343615
12885	0.99
12886	0.559030235728395
12887	0.294219832329776
12888	0.99
12889	0.99
12890	0.99
12891	0.108397993497145
12892	0.99
12893	0.99
12894	0.0278107748365274
12895	0.99
12896	0.99
12897	0.117668316352008
12898	0.99
12899	0.99
12900	0.00665519163257508
12901	0.99
12902	0.99
12903	0.99
12904	0.99
12905	0.99
12906	0.493692622851349
12907	0.284098209369071
12908	0.99
12909	0.99
12910	0.99
12911	0.99
12912	0.99
12913	0.99
12914	0.99
12915	0.99
12916	0.291765036799802
12917	0.99
12918	0.99
12919	0.106119853043747
12920	0.99
12921	0.99
12922	0.00363483688273278
12923	0.99
12924	0.99
12925	0.0045088698335798
12926	0.783987210099098
12927	0.0901242696186944
12928	0.236682730686519
12929	0.99
12930	0.99
12931	0.553234984815705
12932	0.99
12933	0.164666105135139
12934	0.704609880974785
12935	0.401076538874944
12936	0.0256033532146195
12937	0.99
12938	0.346864282018054
12939	0.000979171801020956
12940	0.0926568799192019
12941	0.601652793950875
12942	0.00299857407262638
12943	0.0799034841921397
12944	0.161582127519398
12945	0.0201911535224172
12946	0.158057164767149
12947	0.878456046826166
12948	0.555522962020457
12949	0.0222461350832492
12950	0.036177915878008
12951	0.0160530221154657
12952	0.99
12953	0.0239301839844153
12954	0.685791360408152
12955	0.99
12956	0.208466210027508
12957	0.196172203541236
12958	0.99
12959	0.948296257916299
12960	0.99
12961	0.99
12962	0.99
12963	0.99
12964	0.0396999742097481
12965	0.0680098735222614
12966	0.99
12967	0.0407106495905709
12968	0.412651901252911
12969	0.235588832613807
12970	0.0574075796812256
12971	0.0121834378861633
12972	0.99
12973	0.0708787307189037
12974	0.00743153049180238
12975	0.99
12976	0.00420944719047848
12977	0.0146716601970864
12978	0.0225087921122516
12979	0.372220476452773
12980	0.700371498258925
12981	0.291168045030702
12982	0.99
12983	0.353424527434385
12984	0.99
12985	0.0437726536312925
12986	0.99
12987	0.073307515582185
12988	0.336574909761421
12989	0.264989821275848
12990	0.0354136677656182
12991	0.392016259229163
12992	0.500931785414192
12993	0.00372751524682141
12994	0.99
12995	0.0688216323212784
12996	0.0119099310398849
12997	0.183682204355699
12998	0.0478727623904395
12999	0.0984248865895788
13000	0.000691983517563792
13001	0.000182769981557485
13002	4.26860552319691e-05
13003	0.000470295141499981
13004	0.00323975438222333
13005	0.000622513757362291
13006	2.46847320126537e-07
13007	7.30340234772686e-07
13008	4.9077167238352e-08
13009	0.000190206170931093
13010	0.00446215777037918
13011	5.62018870292528e-06
13012	0.00103592392994123
13013	0.00528471734935592
13014	6.59920520244178e-05
13015	0.000560155619142626
13016	0.00177842683613339
13017	0.000446567434753318
13018	0.000293884814967488
13019	0.0710805535663555
13020	0.154604604895823
13021	0.0124647375107746
13022	0.18060971776494
13023	0.22054208613996
13024	0.0221480673718004
13025	0.99
13026	0.99
13027	0.0523846877342522
13028	0.99
13029	0.229954458111973
13030	0.204480983092334
13031	0.99
13032	0.99
13033	0.0341183838054801
13034	0.99
13035	0.99
13036	0.218134919734578
13037	0.99
13038	0.99
13039	0.135197833688032
13040	0.99
13041	0.99
13042	0.99
13043	0.99
13044	0.99
13045	0.99
13046	0.99
13047	0.289700444912197
13048	0.319434843402142
13049	0.99
13050	0.387259372068762
13051	0.99
13052	0.99
13053	0.262475476581956
13054	0.46710761710201
13055	0.99
13056	0.165791835052445
13057	0.481961133538382
13058	0.938798472680273
13059	0.0755386560453606
13060	0.0486758297076711
13061	0.99
13062	0.238912885992783
13063	0.0194756319876366
13064	0.99
13065	0.0148124532961627
13066	0.0940442013976381
13067	0.349918431269606
13068	0.115298344974466
13069	0.0231457029006868
13070	0.294841242139449
13071	0.263434811520317
13072	0.466894163231629
13073	0.560101475911018
13074	0.0734398045515933
13075	0.99
13076	0.692161789925855
13077	0.10566445979383
13078	0.99
13079	0.0859222023311122
13080	0.107668135623976
13081	0.99
13082	0.509439314326374
13083	0.13163552414883
13084	0.99
13085	0.133481412057058
13086	0.133012803037381
13087	0.99
13088	0.99
13089	0.140957075736531
13090	0.99
13091	0.308493092146863
13092	0.177024756264858
13093	0.99
13094	0.353656545180459
13095	0.0721563210180934
13096	0.99
13097	0.126728536699514
13098	0.286242960551953
13099	0.99
13100	0.99
13101	0.0529740802109933
13102	0.99
13103	0.99
13104	0.99
13105	0.99
13106	0.99
13107	0.99
13108	0.67759361671234
13109	0.99
13110	0.74313719588565
13111	0.99
13112	0.99
13113	0.918789796022152
13114	0.903602651044793
13115	0.99
13116	0.767272321082782
13117	0.99
13118	0.99
13119	0.99
13120	0.382967586427259
13121	0.99
13122	0.00234468913134503
13123	0.99
13124	0.435229835156651
13125	0.486022956722387
13126	0.99
13127	0.695860525050702
13128	0.493227200138182
13129	0.99
13130	0.115895112802856
13131	0.99
13132	0.99
13133	0.00543692994164099
13134	0.254432651469868
13135	0.99
13136	0.840314920301571
13137	0.99
13138	0.99
13139	0.99
13140	0.0110873906041189
13141	0.23286863332299
13142	0.318298599653434
13143	0.99
13144	0.99
13145	0.99
13146	0.99
13147	0.99
13148	0.171022670068041
13149	0.99
13150	0.692061965254626
13151	0.000458522879301726
13152	0.0517230729394369
13153	0.0206249447874966
13154	0.00026353457656742
13155	0.000492540940205991
13156	0.000166877697434421
13157	3.04538968501861e-05
13158	7.6331722729911e-05
13159	2.70343236910261e-05
13160	1.32325329642614e-06
13161	1.54711265508099e-07
13162	8.18260589380147e-07
13163	2.64096473717129e-07
13164	6.47744280343544e-09
13165	2.1044670071123e-14
13166	7.82877879697409e-12
13167	2.6372315104028e-14
13168	1.62318825515315e-05
13169	8.68721631433857e-06
13170	3.38603251144308e-06
13171	7.39907414423279e-07
13172	0.00380813977587962
13173	3.56201477523961e-05
13174	3.991303410019e-05
13175	0.00162127280697489
13176	5.1314285721708e-05
13177	0.00069256871734333
13178	0.0261745085571492
13179	0.00597508203899859
13180	0.014189921167106
13181	0.99
13182	0.279905716263512
13183	0.371194620653223
13184	0.99
13185	0.99
13186	0.462313555195012
13187	0.0168941328781951
13188	0.0233606116694637
13189	0.99
13190	0.99
13191	0.154899604259275
13192	0.130090021860305
13193	0.0597409570702021
13194	0.274473403360497
13195	0.21479034353094
13196	0.99
13197	0.0197472300746707
13198	0.99
13199	0.99
13200	0.142871631688133
13201	0.0152728632699342
13202	0.208059094215816
13203	0.100237179471568
13204	0.151421698219713
13205	0.0933982951487233
13206	0.15110122187437
13207	0.121120820280525
13208	0.99
13209	0.99
13210	0.447244900858077
13211	0.537251834383238
13212	0.321051431161429
13213	0.0446271811391107
13214	0.99
13215	0.152934721323687
13216	0.0296574261390175
13217	0.0967490466829528
13218	0.425992140144295
13219	0.0883543640230216
13220	0.99
13221	0.659313590419386
13222	0.683527117246909
13223	0.99
13224	0.99
13225	0.99
13226	0.166904905139519
13227	0.128579808989986
13228	0.99
13229	0.99
13230	0.26350420303833
13231	0.99
13232	0.410763845245582
13233	0.460888634311659
13234	0.99
13235	0.99
13236	0.15900087626088
13237	0.99
13238	0.99
13239	0.243823149377317
13240	0.311716988295377
13241	0.906348049607913
13242	0.99
13243	0.418169368159847
13244	0.921333732019968
13245	0.99
13246	0.338709786525748
13247	0.0799976110521152
13248	0.99
13249	0.268904861056872
13250	0.121029895193574
13251	0.344198679296659
13252	0.484625435517165
13253	0.185178148721611
13254	0.19297712718771
13255	0.99
13256	0.939389115139641
13257	0.0434581061408699
13258	0.99
13259	0.0606098667326752
13260	0.111272652064491
13261	0.689343057035899
13262	0.0550974996690201
13263	0.0800505198817886
13264	0.155844670887314
13265	0.00711056513882566
13266	0.0838065544748913
13267	0.130839241575406
13268	0.0068152653610516
13269	0.379092326746126
13270	0.19524356645918
